id,os,os_physical,os_count,group,group_physical,group_count,desc,date,class,un,un_physical,un_count,field_number,field_location,field_location_physical,field_location_count,depth,suit,shipment,company,company_physical,company_count,resource,resource_physical,resource_count,vessel,vessel_physical,vessel_count,relatbar,n1710,files_count,files_size,files_missing_count,files_missing_size,files_oldest,files_newest,inventory_first,inventory_newest,files_missing_lastseen,bucket,bucket_physical,bucket_count,base,folder,path
110564,6000776694,3900,1,EQS,19,6769,Limpeza de HUB MCV-U UEH UEH (LADO POCO) (MRL-S82) 7-MRL-240H-RJS FPSO anita garibaldi,2025-07-22,Limpeza de HUB,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-240H-RJS,263,15,750,Ueh -7-MRL-240H-RJS (LOC S82),7-MRL-240H-RJS (LOC S82) [FPSO anita GARIBALDI],Subsea7,8,2170,,,0,Seven Cruzeiro,138,115,CMRL25-062,,43,14997363335.0,0,0.0,2025-11-24,2025-11-24,2025-11-25,2025-11-25,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000776694 - LIMPEZA DE HUB MCV-U UEH  7-MRL-240H-RJS  FPSO ANITA GARIBALDI,interligacao-submarina/recursos-embarcacoes/empresa-subsea7/embarcacao-seven-cruzeiro/OS006000776694 - LIMPEZA DE HUB MCV-U UEH  7-MRL-240H-RJS  FPSO ANITA GARIBALDI/
81123,6000688431,25211,1,OCP,29,1107,Limpeza de HUB da tcap 7-MRL-206HB-RJS FPSO anita garibaldi FC-240,2023-07-20,Limpeza de HUB,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-206HB-RJS,924,33,668,7-MRL-206HB-RJS,Workover 7-MRL-206HB-RJS,AKOFS,1,1906,SESV,37,899,Aker Wayfarer,87,899,AWmrl24-014,,60,13396337020.0,1,2125221.0,2024-01-26,2024-02-09,2024-01-28,2024-02-11,2024-01-28,servicos-arvore-de-natal-molhada,22,1906,recursos-embarcacoes,OS006000688431,servicos-arvore-de-natal-molhada/recursos-embarcacoes/empresa-akofs/sesv-aker-wayfarer/OS006000688431/
90383,6000706111,19402,1,SEL,36,1938,Conexao de jumper - EFL UEH 7-MLL-81HP-RJS P-53,2023-12-29,Conexão de jumper - EFL,UN-BC - SEDE  Bacia,56,20428,683,7-MLL-81HP-RJS,296,51,1145,7-MLL-81HP-RJS P-53,7-MLL-81HP-RJS P-53,C-Innovation,0,8714,RSV,27,25342,Eland,81,1425,ELMLL24-222,,37,14694308929.0,93,5963796792.0,2024-08-14,2024-12-16,2024-08-18,2024-12-17,2024-12-16,iesub-rsv,31,4310,recursos-embarcacoes,OS006000706111-ELMLL24-222,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-eland/2024/CONEXAO-DE-JUMPER-EFL/OS006000706111-ELMLL24-222/
109646,6000778887,4633,2,CRD,12,2914,Instalacao de cabeca de tracao IG flow TR5172421 (LADO PLET) 8-SPH-13-SPS FPSO Cidade de Ilha Bela,2025-08-08,Instalação de cabeça de tração,UN-BS -  EDISA II Sa,58,9299,1003,8-SPH-13-SPS,206,20,2119,8-SPH-13-SPS IG SCC-CO2,8-SPH-13-SPS SCC-CO2,Oceaneering,3,1695,RSV,27,25342,CBO Manoella,135,646,CMSPH25-126,,283,118676864811.0,0,0.0,2025-11-03,2025-11-05,2025-11-04,2025-11-06,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,001-OS006000778887-CMSPH25-126,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceaneering/rsv-cbo-manoella/2025/QUINZENA-22 - 28-10 AO 10-11/001-OS006000778887-CMSPH25-126/
57905,6000674321,34165,1,ANC,4,4367,Recolhimento de materiais no ALTEMP/ALSUB sistema 2308,2023-03-24,Recolhimento de materiais no ALTEMP/ALSUB,UN-BC - SEDE  Bacia,56,20428,0,ALSUB,688,150,0,Recolhimento sistemas de ancoragem ALSUB,Recolhimento sistemas de ancoragem ALSUB/ALTEMP,Oceaneering,3,1695,AHTS,9,3727,Normand Sagaris,157,299,NSSCRP23-238,,1,1271000.0,27,9058130056.0,2023-04-11,2024-01-19,2023-04-16,2024-01-21,2024-01-21,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000674321,sistemas-ancoragem/recursos-embarcacoes/empresa-oceaneering/embarcacao-ahts-normand-sagaris/2023/ALTEMP/RECOLHIMENTO DE MATERIAIS NO ALTEMPALSUB SISTEMA 2308/OS006000674321/
108551,6000750148,5505,4,ANC,4,4367,Inspecao de linhas de ancoragem - trecho profundo linha #21 / P-57,2024-12-20,Inspeção de linhas de ancoragem - trecho profundo,UN-ES - SEDE  Espíri,57,10101,65,P-57,339,685,1259,Naval ICPI_ANC,P-57/2025,OceanPact,32,2862,RSV,27,25342,Austral Abrolhos,110,1272,AAJUB25-182,,43,6226772989.0,0,0.0,2025-10-01,2025-10-01,2025-10-02,2025-10-02,,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000750148,sistemas-ancoragem/recursos-embarcacoes/empresa-oceanpact/rsv-austral-abrolhos/2025/P-57/INSPECAO-DE-LINHA-ANCORAGEM_ESCOPO-PROFUNDO_LINHA#21/OS006000750148/
110555,6000784233,3909,1,ANC,4,4367,Ancoragem provisoria - recolhimento de cacho de amarra recuperacao de peso morto (3X10TON) TPO MSP-M2-03 FPSO anna nery,2025-09-19,Ancoragem provisória - recolhimento de cacho de amarra,UN-BC - SEDE  Bacia,56,20428,682,MSP-M2-03,467,43,855,Tpo - MSP-M2-03 [FPSO anna NERY],MSP-M2-03 [FPSO anna NERY],Subsea7,8,2170,,,0,Seven Cruzeiro,138,115,CMRL25-050,,29,12462645444.0,0,0.0,2025-11-24,2025-11-24,2025-11-25,2025-11-25,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000784233   - ANCORAGEM PROVISÓRIA - RECOLHIMENTO DE CACHO DE AMARRA TPO,interligacao-submarina/recursos-embarcacoes/empresa-subsea7/embarcacao-seven-cruzeiro/OS006000784233   - ANCORAGEM PROVISÓRIA - RECOLHIMENTO DE CACHO DE AMARRA TPO/
78831,6000685431,26366,2,CRD,12,2914,Abertura de conexao IG TR90027 B7 X MCV MSIAG-1 (AS-03) P-74,2023-06-26,Abertura de conexão,BUZIOS/PRODUÇÃO - SE,59,4755,1057,MSIAG-1 (AS-03),864,36,1998,Desmob IG SCC-CO2 MSIAG-1 (AS-03) X P-74,SCC-CO2 MSIAG-1 (AS-03) X P-74,C-Innovation,0,8714,RSV,27,25342,Bram Spirit,123,644,BSBUZ23-151,,55,26130623.0,0,0.0,2023-12-12,2023-12-12,2023-12-17,2023-12-17,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000685431-BSBUZ23-151,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-bram-spirit/2023/QUINZENA 24 22-11 A 06-12-2023/OS006000685431-BSBUZ23-151/
98035,6000748970,13496,2,EQS,19,6769,Manuseio de valvula (MDV) - multiplas valvulas PLEM-LUL-005 (dir. P-67XROTA 2) gas P-70 PLEM-LUL-005,2024-12-13,Manuseio de válvula (MDV) - múltiplas válvulas,UN-BS -  EDISA II Sa,58,9299,120,PLEM-LUL-005,1177,3,2186,Intervencao no ATP-1.GAS P-70 (PLANO B),ATP-1.GAS P-70,Fugro,25,2680,RSV,27,25342,Parcel das Feiticeiras,105,492,PDFLL25-031,,0,0.0,37,16421374571.0,2025-02-10,2025-02-11,2025-02-11,2025-02-12,2025-02-15,iesub-rsv,31,4310,recursos-embarcacoes,OS006000748970-PDFLL25-031,iesub-rsv/recursos-embarcacoes/empresa-fugro/rsv-parcel-das-feiticeiras/2025/MANUSEIO-DE-VALVULA-MDV/OS006000748970-PDFLL25-031/
77581,6000699098,23334,4,SEM,44,138,Afericao do sistema hidroacustico para avaliacao de LGC e PIDF-5 com AUV / FPSO anna nery,2023-10-31,Aferição do sistema hidroacústico,UN-BC - SEDE  Bacia,56,20428,683,FPSO ANNA NERY,292,300,927,Teste hidroacustico 2023,Teste de afericao do sistema de posicionamento hidroacustico,,,0,RSV,27,25342,Skandi Commander,84,944,COMmrl23-342,,0,0.0,39,2654167021.0,2023-11-19,2023-11-19,2023-11-26,2023-11-26,2024-03-03,geodesia-oceanografia,34,3003,recursos-embarcacoes,OS_006000699098,geodesia-oceanografia/recursos-embarcacoes/embarcacao-rsv-skandi-commander/2023/Entregas_de_Bordo_AUV/OS_006000699098/
75611,6000694683,28164,1,EQS,19,6769,Manuseio de valvula (MDV) - 1 valvula fechamento VES-TUP-003 (PLEM-TUP-001) PLEM-TUP-001,2023-09-22,Manuseio de válvula (MDV) - 1 válvula,UN-BS -  EDISA II Sa,58,9299,120,PLEM-TUP-001,1799,9,2128,Sie - rota 2 - pigadora LL extremo Sul,Sie - rota 2 - pigadora LL extremo Sul / 2023,C-Innovation,0,8714,RSV,27,25342,Paulo Cunha,101,1009,PCLL23-270,,18,1622663902.0,0,0.0,2023-10-11,2023-10-12,2023-10-15,2023-10-15,,iesub-rsv,31,4310,recursos-embarcacoes,OS006000694683-PCLL23-270,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-paulo-cunha/2023/MANUSEIO-DE-VALVULA-(MDV)/OS006000694683-PCLL23-270/
82642,,,0,,,0,,,,,,0,,,,0,,,,,,0,RSV,27,25342,Skandi Commander,84,944,COMsep21-071,,725,54200825043.0,0,0.0,2024-02-20,2024-02-20,2024-02-25,2024-02-25,,geodesia-oceanografia,34,3003,recursos-embarcacoes,RL-COMsep21-071,geodesia-oceanografia/recursos-embarcacoes/embarcacao-rsv-skandi-commander/2021/RL-COMsep21-071/
59364,6000668029,33496,2,MIS,7,6571,Inspecao programada PIDF-2 GL_FPCGZ/7-TVD-11D-RJS 7-TVD-11D-RJS FPSO Cidade de Campos dos Goytacazes,2023-01-20,Inspeção programada PIDF-2,UN-BC - SEDE  Bacia,56,20428,1074,7-TVD-11D-RJS,1716,15,1039,Icpi dutos,Fpcgz / 2023,OceanPact,32,2862,RSV,27,25342,Parcel das Timbebas,150,547,PDTTVD23-230,,40,17847707290.0,16,5380311.0,2023-04-30,2023-06-27,2023-05-07,2023-07-02,2023-07-02,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000668029-PDTTVD23-230,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanpact/rsv-parcel-das-timbebas/2023/QUINZENA04-23-02-AO-08-03/OS006000668029-PDTTVD23-230/
86952,6000719735,21856,1,CRD,12,2914,Manutencao especial IA reparo da CT instrumentada 8-MRL-211D-RJS P-37,2024-04-30,Manutenção especial,UN-BC - SEDE  Bacia,56,20428,682,8-MRL-211D-RJS,287,26,835,8-MRL-211D-RJS,Revit P-37,OceanPact,32,2862,RSV,27,25342,Parcel dos Reis,140,551,PRMRL24-078,,11,35817835.0,0,0.0,2024-05-09,2024-05-09,2024-05-12,2024-05-12,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000719735-PRMRL24-078,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanpact/rsv-parcel-dos-reis/2024/QUINZENA11-07-05-AO-20-05/OS006000719735-PRMRL24-078/
91660,6000723695,18468,1,ANC,4,4367,Inspecao de linhas de ancoragem - trecho profundo linha #6 / P-48,2024-06-03,Inspeção de linhas de ancoragem - trecho profundo,UN-BC - SEDE  Bacia,56,20428,247,P-48,325,825,1040,P-48 vencimento FEV 2025,P-48 / 2024,OceanPact,32,2862,RSV,27,25342,Austral Abrolhos,110,1272,AACRT24-226,,40,6111469019.0,0,0.0,2024-09-08,2024-09-09,2024-09-15,2024-09-15,,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000723695,sistemas-ancoragem/recursos-embarcacoes/empresa-oceanpact/rsv-austral-abrolhos/2024/P-48/INSPECAO-DE-LINHA-ANCORAGEM_ESCOPO-PROFUNDO_LINHA#06/OS006000723695/
71146,6000685999,29517,1,DOF,5,4684,Inspecao diferenciada - visual 3-CG-6-RJS/7-CG-8HP-RJS / P-09,2023-06-29,Inspeção diferenciada - visual,UN-BC - SEDE  Bacia,56,20428,347,P-09,280,608,220,Icpi DOF equipamentos,P-09 / 2023,DOF,5,8910,RSV,27,25342,Skandi Carla,77,2213,SKCCG23-494,,935,30901408350.0,0,0.0,2023-08-24,2023-08-25,2023-08-27,2023-08-27,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,026-OS006000685999-SKCCG23-494,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-skandi-carla/2023/QUINZENA59-10-08-AO-23-08/026-OS006000685999-SKCCG23-494/
89587,6000725581,19987,1,LBR,38,349,Instalacao de jumper - HFL - udeh AS-02 8-MRO-8-RJS FPSO Guanabara,2024-06-21,Instalação de jumper - HFL,2908,60,1305,1132,8-MRO-8-RJS,877,16,2047,8-MRO-8-RJS,8-MRO-8-RJS,DOF,5,8910,MPSV,17,1477,Skandi Salvador,119,626,SALMRO24-108,,153,135021190015.0,0,0.0,2024-07-23,2024-07-24,2024-07-28,2024-07-28,,instalacoes-equipamentos-submarinos,54,498,recursos-embarcacoes,OS006000725581-SALMRO24-108,instalacoes-equipamentos-submarinos/recursos-embarcacoes/empresa-dof/mpsv-skandi-salvador/2024/INSTALAÇÃO/OS006000725581-SALMRO24-108/
98098,6000729871,13138,3,MIS,7,6571,Ancoragem provisoria - instalacao de lacada de linha PO 7-MRL-173HP-RJS P-18,2024-07-30,Ancoragem provisória - instalação de laçada de linha,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-173HP-RJS,1193,46,871,7-MRL-173HP-RJS PO,7-MRL-173HP-RJS,Oceânica,2,5281,RSV,27,25342,Oceanica Subviii,71,349,,,0,0.0,4,2450295.0,2025-02-11,2025-02-11,2025-02-12,2025-02-12,2025-02-12,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000729871-SUB8MRL25-006,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/rsv-oceanica-subviii/2025/QUINZENA39-31-01AO-14-02/OS006000729871-SUB8MRL25-006/
96878,6000715138,14487,3,MER,10,7445,"Inspecao programada PIDR-3 O_PNA-1/PGP-1-B 16"" face Sul / PGP-1",2024-03-21,Inspeção programada PIDR-3,UN-BC - SEDE  Bacia,56,20428,523,PGP-1,344,408,120,2.3 inspecao de dutos,PGP-1 / 2024,SISTAC,43,871,SDSV,20,4015,Sistac Vitoria,127,469,,,305,763650262.0,0,0.0,2025-01-10,2025-03-12,2025-01-11,2025-03-13,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000715138-PIDR-3 - PARCIAL,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-sistac/sdsv-sistac-vitoria/2024/QUINZENA17-26-11-AO-09-12/OS006000715138-PIDR-3 - PARCIAL/
104422,6000762694,8765,2,EQS,19,6769,Insp. dif. medicao de potencial eletroquimico de manifold UDEH-OSS-08 / FPSO marechal duque de caxias,2025-04-04,Insp. dif. medição de potencial eletroquímico de manifold,2908,60,1305,2001,FPSO MARECHAL DUQUE DE CAXIAS,273,147,2070,Icpi equipamentos,FPMDC/2025 opex,C-Innovation,0,8714,RSV,27,25342,Bongo,93,638,BGMRO25-133,,2,2143316470.0,0,0.0,2025-06-30,2025-06-30,2025-07-01,2025-07-01,,iesub-rsv,31,4310,recursos-embarcacoes,OS006000762694-BGMRO25-133,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-bongo/2025/INSPECAO-PROGRAMADA-MANIFOLD/OS006000762694-BGMRO25-133/
75313,6000659893,28260,1,DOF,5,4684,Inspecao programada PIDF-3 PO_7-URG-12HP-RJS/FPCST bombordo / FPSO Cidade de Santos,2022-11-17,Inspeção programada PIDF-3,UN-BS -  EDISA II Sa,58,9299,31,FPSO CIDADE DE SANTOS,233,150,1300,Icpi dutos fpcst,FPSO Cidade de Santos / 2023,DOF,5,8910,RSV,27,25342,Skandi Carla,77,2213,SKCURG23-570,,1291,23272085697.0,0,0.0,2023-10-05,2023-12-27,2023-10-08,2023-12-31,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,06-OS006000659893-SKCURG23-570,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-skandi-carla/2023/QUINZENA62-21-09-AO-04-10/06-OS006000659893-SKCURG23-570/
85598,6000711748,22798,1,EQS,19,6769,Insp. prog. - sist. ANM 9-BUZ-42-RJS,2024-02-20,Insp. prog. - sist. ANM,BUZIOS/PRODUÇÃO - SE,59,4755,1057,9-BUZ-42-RJS,1488,7,1907,Icpi,Buz 8/2024 capex,Subsea7,8,2170,,,0,Seven Rio,79,156,RBUZ24-016,,66,31144262524.0,0,0.0,2024-04-10,2024-04-10,2024-04-14,2024-04-14,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000711748 - ANM - 9-BUZ-42-RJS,interligacao-submarina/recursos-embarcacoes/empresa-subsea7/embarcacao-seven-rio/OS006000711748 - ANM - 9-BUZ-42-RJS/
111500,6000787384,3127,1,EQS,19,6769,Conexao de jumper - HFL MTU-MANIFOLD 7-MRL-240H-RJS FPSO anita garibaldi,2025-10-15,Conexão de jumper - HFL,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-240H-RJS,263,15,750,7-MRL-240H-RJS (LOC S82) [FPAGA],7-MRL-240H-RJS (LOC S82) [FPSO anita GARIBALDI],C-Innovation,0,8714,RSV,27,25342,Eland,81,1425,ELMRL25-235,,52,13237969390.0,1,449428.0,2025-12-19,2025-12-21,2025-12-20,2025-12-22,2025-12-21,iesub-rsv,31,4310,recursos-embarcacoes,OS006000787384-ELMRL25-235,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-eland/2025/CONEXAO-DE-JUMPER-HFL/OS006000787384-ELMRL25-235/
99338,6000724333,12641,4,ANC,4,4367,Inspecao de linhas de ancoragem - trecho raso linha #14 / P-48,2024-06-07,Inspeção de linhas de ancoragem - trecho raso,UN-BC - SEDE  Bacia,56,20428,247,P-48,325,825,1040,P-48 vencimento FEV 2025,P-48 / 2024,OceanPact,32,2862,RSV,27,25342,Austral Abrolhos,110,1272,AACRT25-006,,58,7080295773.0,13,0.0,2025-03-10,2025-03-11,2025-03-11,2025-03-12,2025-03-11,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000724333,sistemas-ancoragem/recursos-embarcacoes/empresa-oceanpact/rsv-austral-abrolhos/2025/P-48/INSPECAO-DE-LINHA-ANCORAGEM_ESCOPO-RASO_LINHA#14/OS006000724333/
82025,6000658356,24749,3,MER,10,7445,PULL-OUT efetivo de duto flexivel PO 9-RJS-708 P-74,2022-11-03,PULL-OUT efetivo de duto flexível,BUZIOS/PRODUÇÃO - SE,59,4755,1057,9-RJS-708,639,71,2015,RJS-708 (TROCA SCC),RJS-708,Continental,23,721,SDSV,20,4015,Santos Scout,103,328,,,2,896925952.0,0,0.0,2024-02-07,2024-02-07,2024-02-11,2024-02-11,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000658356-P-74_S-52_PO_9-RJS-708,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-continental/sdsv-santos-scout/2024/QUINZENA02-26-01-AO-08-02/OS006000658356-P-74_S-52_PO_9-RJS-708/
86382,6000701069,22249,8,MER,10,7445,Tamponamento caixa de MAR tanque WB 6B bombordo / P-69,2023-11-17,Tamponamento,UN-BS -  EDISA II Sa,58,9299,120,P-69,239,461,2170,Manutencoes navais P-69,P-69 / 2023,Continental,23,721,SDSV,20,4015,Santos Scout,103,328,,,2,379154752.0,0,0.0,2024-04-21,2024-04-22,2024-04-28,2024-04-28,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000701069_P-69_TAMPONAMENTO CAIXA MAR TQ WB 6B BB,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-continental/sdsv-santos-scout/2024/QUINZENA08-19-04-AO-02-05/OS006000701069_P-69_TAMPONAMENTO CAIXA MAR TQ WB 6B BB/
98297,6000744127,13454,1,OCP,29,1107,Limpeza de interfaces limpeza do HUB da tcap 1-RJS-422 NS-52,2024-11-06,Limpeza de interfaces,UN-BC - SEDE  Bacia,56,20428,384,1-RJS-422,973,11,869,1-RJS-422,Abandonos 2022,C-Innovation,0,8714,RSV,27,25342,Eland,81,1425,ELESP25-048,,41,9325997546.0,0,0.0,2025-02-16,2025-02-18,2025-02-17,2025-02-19,,iesub-rsv,31,4310,recursos-embarcacoes,OS006000744127-ELESP25-048,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-eland/2025/LIMPEZA-DE-INTERFACES/OS006000744127-ELESP25-048/
79293,6000676343,26080,1,ANC,4,4367,Ancoragem provisoria - abandono de cacho de amarra PO (2(O) cacho 20T) 7-MRL-152HP-RJS P-37,2023-04-10,Ancoragem provisória - abandono de cacho de amarra,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-152HP-RJS,1057,32,867,7-MRL-152HP-RJS,P-37,DOF,5,8910,AHTS,9,3727,Skandi Urca,130,413,SUmrl23-139,,233,17392556272.0,0,0.0,2023-12-20,2023-12-21,2023-12-24,2023-12-24,,sistemas-ancoragem,16,4859,recursos-embarcacoes,006000676343,sistemas-ancoragem/recursos-embarcacoes/empresa-dof/embarcacao-ahts-skandi-urca/2023/MARLIM/P-37/006000676343/
31392,6000642225,37336,1,MER,10,7445,Inspecao diferenciada PIDF-8 - demanda 2.3 UEH_P-26/7-MRL-194 - abrangencia S-02B proa / bombordo / P-26,2022-06-15,Inspeção diferenciada PIDF-8,UN-BC - SEDE  Bacia,56,20428,682,P-26,614,242,990,P-26 dutos,Inspecoes PROBABILISTICAS/UN-BC 2022,Oceaneering,3,1695,AHTS,9,3727,Far Sagaris,175,46,,,1,741242.0,15,668926681.0,2022-07-27,2023-11-01,2022-07-31,2023-11-05,2023-11-05,sistemas-ancoragem,16,4859,recursos-embarcacoes,006000642225,sistemas-ancoragem/recursos-embarcacoes/empresa-oceaneering/embarcacao-ahts-far-sagaris/2022/P-26/INSPEÇÃO-DIFERENCIADA PIDF-8-DEMANDA 2.3 UEH_P-26_7-MRL-194/006000642225/
92763,6000728880,15068,2,MIS,7,6571,Inspecao diferenciada PIDF-8 UH_P-25/7-AB-23D-RJS boreste / P-25,2024-07-22,Inspeção diferenciada PIDF-8,UN-ES - SEDE  Espíri,57,10101,17,P-25,278,932,570,P-25 -INSPECAO probabilistica - NAO icpi,P-25/2025,Oceânica,2,5281,RSV,27,25342,Oceanica Subxi,100,329,,,46,49498201261.0,1,207.0,2024-10-10,2025-03-25,2024-10-11,2025-03-26,2025-03-25,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000728880-SUB11AB24-093,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/rsv-oceanica-subxi/2024/QUINZENA07-27-09-AO-10-10/OS006000728880-SUB11AB24-093/
67034,6000654860,30532,1,ANC,4,4367,Inspecao de linhas de ancoragem - trecho raso linha #10 visual detalhada e dimensional / P-76,2022-10-13,Inspeção de linhas de ancoragem - trecho raso,BUZIOS/PRODUÇÃO - SE,59,4755,1057,P-76,183,590,0,P-76 inspecoes de linhas de ancoragem,P-76/2023 opex,OceanPact,32,2862,RSV,27,25342,Austral Abrolhos,110,1272,AABUZ23-251,,57,20078852726.0,0,0.0,2023-07-22,2023-07-22,2023-07-23,2023-07-23,,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000654860,sistemas-ancoragem/recursos-embarcacoes/empresa-oceanpact/rsv-austral-abrolhos/2023/P-76/INSPECAO-DE-LINHA-ANCORAGEM_ESCOPO-RASO_LINHA#10/OS006000654860/
108590,6000771994,5466,1,MIS,7,6571,Teste de integridade do anular - PIADF TR5306816/IG_LL-72 TSC artemis / P-69,2025-06-17,Teste de integridade do anular - PIADF,UN-BS -  EDISA II Sa,58,9299,120,P-69,239,461,2170,Insp. ferr. anular alagado (PIADF) P-69,P-69 / 2025,C-Innovation,0,8714,RSV,27,25342,Santos Service,76,650,SSTUP25-087,,66,50263547398.0,0,0.0,2025-10-02,2025-10-06,2025-10-03,2025-10-07,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000771994-SSTUP25-087,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-santos-service/2025/QUINZENA20-26-09-AO-09-10/OS006000771994-SSTUP25-087/
80498,6000692634,24967,2,MIS,7,6571,Instalacao de cabeca de tracao flow PO (LADO ANM) 7-MRL-173HP-RJS P-18,2023-09-04,Instalação de cabeça de tração,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-173HP-RJS,1193,46,871,MRL-173,Demobilizacao da P-18,OceanPact,32,2862,RSV,27,25342,Parcel dos Reis,140,551,PRMRL24-014,,2,1138906777.0,214,169001506161.0,2024-01-15,2024-01-19,2024-01-21,2024-01-21,2024-01-28,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000692634-PRMRL24-014,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanpact/rsv-parcel-dos-reis/2024/QUINZENA27-02-01-AO-15-01/OS006000692634-PRMRL24-014/
106572,6000760170,7062,1,ITS,18,1546,Carregamento de projetos BAVIT sato 04-2025,2025-03-14,Carregamento de projetos,UN-ES - SEDE  Espíri,57,10101,0,BAVIT,266,94,0,BAVIT 2025,Isbm 2025,Sapura,6,1676,PLSV,35,3305,Sapura Topazio,91,303,STVIT25-096,,1,2343549.0,0,0.0,2025-08-18,2025-08-18,2025-08-19,2025-08-19,,interligacao-submarina,30,3909,recursos-embarcacoes,006000760170-BAVIT,interligacao-submarina/recursos-embarcacoes/empresa-sapura/plsv-sapura-topazio/006000760170-BAVIT/
104660,6000749337,8572,1,ITS,18,1546,"Cvd 1(A), lancamento e CVD 2(A) UEH 8-RO-183H-RJS P-55",2024-12-17,"Cvd 1ª, lançamento e CVD 2ª",UN-ES - SEDE  Espíri,57,10101,881,8-RO-183H-RJS,331,20,1780,Ueh 8-RO-183H-RJS,8-RO-183H-RJS,joint-venture-technip-fmc-dof,41,1672,PLSV,35,3305,Skandi Recife,118,385,RERO25-053,,417,149541251180.0,0,0.0,2025-07-04,2025-07-14,2025-07-05,2025-07-15,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000749337-RERO25-053,interligacao-submarina/recursos-embarcacoes/empresa-joint-venture-technip-fmc-dof/plsv-skandi-recife/2025/QUINZENA12-21-06-AO-27-06/OS006000749337-RERO25-053/
110873,6000762970,3647,1,DOF,5,4684,Inspecao de boca de sino UEH_P-48/7-BR-067HP / P-48,2025-04-08,Inspeção de boca de sino,UN-BC - SEDE  Bacia,56,20428,247,P-48,325,825,1040,2.14 interligacao submarina,P-48,DOF,5,8910,RSV,27,25342,Skandi Carla,77,2213,SKCCRT25-360,,20,69427181.0,0,0.0,2025-12-02,2025-12-03,2025-12-03,2025-12-04,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,07-OS006000762970-SKCCRT25-360,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-skandi-carla/2025/QUINZENA47-27-11-AO-10-12/07-OS006000762970-SKCCRT25-360/
66099,6000675126,30911,1,SPR,156,91,Inspecao programada PIDR-1 O_PLEM-AB-1/EXTREMIDADE / P-25,2023-03-28,Inspeção programada PIDR-1,UN-ES - SEDE  Espíri,57,10101,17,P-25,278,932,570,Inspecao probabilistica - NAO icpi,P-25/2023,Corcovado,141,170,RV,160,165,Artemis Athene,172,165,AATAB23-082,,582,20943317347.0,0,0.0,2023-07-13,2023-07-14,2023-07-16,2023-07-16,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS6000675126-RL-AATAB23-082,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-corcovado/rv-artemis-athene/2023/QUINZENA34-27-04-AO-10-05/OS6000675126-RL-AATAB23-082/
